station_id,date,value
DHC,1999-09-01,
DHC,1999-10-01,
DHC,1999-11-01,
DHC,1999-12-01,
DHM,1990-01-01,
DHM,1990-02-01,6.1
DHM,1990-03-01,7.6
DHM,1990-04-01,2.8
DHM,1990-05-01,0.0
DHM,1990-06-01,
DHM,1990-07-01,
DHM,1991-01-01,
DHM,1991-02-01,0.0
DHM,1991-03-01,0.0
DHM,1991-04-01,19.1
DHM,1991-05-01,4.7
DHM,1991-06-01,
DHM,1991-07-01,
DHM,1992-01-01,
DHM,1992-02-01,2.7
DHM,1992-03-01,8.2
DHM,1992-04-01,6.5
DHM,1992-05-01,0.0
DHM,1992-06-01,
DHM,1992-07-01,
DHM,1993-01-01,
DHM,1993-02-01,17.8
DHM,1993-03-01,34.7
DHM,1993-04-01,21.0
DHM,1993-05-01,5.8
DHM,1993-06-01,
DHM,1993-07-01,
DHM,1994-01-01,
DHM,1994-02-01,7.3
DHM,1994-03-01,15.1
DHM,1994-04-01,8.4
DHM,1994-05-01,2.4
DHM,1994-06-01,
DHM,1994-07-01,
DHM,1995-01-01,16.5
DHM,1995-02-01,24.5
DHM,1995-03-01,19.7
DHM,1995-04-01,23.3
DHM,1995-05-01,14.4
DHM,1995-06-01,
DHM,1995-07-01,
DHM,1996-01-01,
DHM,1996-02-01,8.1
DHM,1996-03-01,12.4
DHM,1996-04-01,10.1
DHM,1996-05-01,0.0
DHM,1996-06-01,
DHM,1996-07-01,
DHM,1997-01-01,
DHM,1997-02-01,14.3
DHM,1997-03-01,11.4
DHM,1997-04-01,0.5
DHM,1997-05-01,0.0
DHM,1997-06-01,
DHM,1997-07-01,
DHM,1998-01-01,
DHM,1998-02-01,
DHM,1998-03-01,36.2
DHM,1998-04-01,
DHM,1998-05-01,
DHM,1998-06-01,
DHM,1998-07-01,
DHM,1998-10-01,
DHM,1998-11-01,
DHM,1998-12-01,
DHM,1999-01-01,
DHM,1999-02-01,8.6
DHM,1999-03-01,8.0
DHM,1999-04-01,6.2
DHM,1999-05-01,2.9
DHM,1999-06-01,
DHM,1999-07-01,
DHM,1999-08-01,
DHM,1999-09-01,
DHM,1999-10-01,
DHM,1999-11-01,
DHM,1999-12-01,
DHM,1990-01-01,
DHM,1990-02-01,6.1
DHM,1990-03-01,7.6
DHM,1990-04-01,2.8
DHM,1990-05-01,0.0
DHM,1990-06-01,
DHM,1990-07-01,
DHM,1991-01-01,
DHM,1991-02-01,0.0
DHM,1991-03-01,0.0
DHM,1991-04-01,19.1
DHM,1991-05-01,4.7
DHM,1991-06-01,
DHM,1991-07-01,
DHM,1992-01-01,
DHM,1992-02-01,2.7
DHM,1992-03-01,8.2
DHM,1992-04-01,6.5
DHM,1992-05-01,0.0
DHM,1992-06-01,
DHM,1992-07-01,
DHM,1993-01-01,
DHM,1993-02-01,17.8
DHM,1993-03-01,34.7
DHM,1993-04-01,21.0
DHM,1993-05-01,5.8
DHM,1993-06-01,
DHM,1993-07-01,
DHM,1994-01-01,
DHM,1994-02-01,7.3
DHM,1994-03-01,15.1
DHM,1994-04-01,8.4
DHM,1994-05-01,2.4
DHM,1994-06-01,
DHM,1994-07-01,
DHM,1995-01-01,16.5
DHM,1995-02-01,24.5
DHM,1995-03-01,19.7
DHM,1995-04-01,23.3
DHM,1995-05-01,14.4
DHM,1995-06-01,
DHM,1995-07-01,
DHM,1996-01-01,
DHM,1996-02-01,8.1
DHM,1996-03-01,12.4
DHM,1996-04-01,10.1
DHM,1996-05-01,0.0
DHM,1996-06-01,
DHM,1996-07-01,
DHM,1997-01-01,
DHM,1997-02-01,14.3
DHM,1997-03-01,11.4
DHM,1997-04-01,0.5
DHM,1997-05-01,0.0
DHM,1997-06-01,
DHM,1997-07-01,
DHM,1998-01-01,
DHM,1998-02-01,
DHM,1998-03-01,36.2
DHM,1998-04-01,
DHM,1998-05-01,
DHM,1998-06-01,
DHM,1998-07-01,
DHM,1998-10-01,
DHM,1998-11-01,
DHM,1998-12-01,
DHM,1999-01-01,
DHM,1999-02-01,8.6
DHM,1999-03-01,8.0
DHM,1999-04-01,6.2
DHM,1999-05-01,2.9
DHM,1999-06-01,
DHM,1999-07-01,
DHM,1999-08-01,
DHM,1999-09-01,
DHM,1999-10-01,
DHM,1999-11-01,
DHM,1999-12-01,
DMN,1990-01-01,4.1
DMN,1990-02-01,7.7
DMN,1990-03-01,16.7
DMN,1990-04-01,10.7
DMN,1990-05-01,0.0
DMN,1990-06-01,
DMN,1990-07-01,
DMN,1991-01-01,3.2
DMN,1991-02-01,3.2
DMN,1991-03-01,6.2
DMN,1991-04-01,14.7
DMN,1991-05-01,2.2
DMN,1991-06-01,0.0
DMN,1991-07-01,
DMN,1992-01-01,2.3
DMN,1992-02-01,4.2
DMN,1992-03-01,10.5
DMN,1992-04-01,6.6
DMN,1992-05-01,0.0
DMN,1992-06-01,
DMN,1992-07-01,
DMN,1993-01-01,17.7
DMN,1993-02-01,25.8
DMN,1993-03-01,36.7
DMN,1993-04-01,26.1
DMN,1993-05-01,9.5
DMN,1993-06-01,0.0
DMN,1993-07-01,
DMN,1994-01-01,5.8
DMN,1994-02-01,6.2
DMN,1994-03-01,15.9
DMN,1994-04-01,2.9
DMN,1994-05-01,0.0
DMN,1994-06-01,
DMN,1994-07-01,
DMN,1995-01-01,16.6
DMN,1995-02-01,28.4
DMN,1995-03-01,26.9
DMN,1995-04-01,34.3
DMN,1995-05-01,29.0
DMN,1995-06-01,2.8
DMN,1995-07-01,
DMN,1996-01-01,1.6
DMN,1996-02-01,15.1
DMN,1996-03-01,18.0
DMN,1996-04-01,18.7
DMN,1996-05-01,6.9
DMN,1996-06-01,
DMN,1996-07-01,
DMN,1997-01-01,4.0
DMN,1997-02-01,15.1
DMN,1997-03-01,13.8
DMN,1997-04-01,6.1
DMN,1997-05-01,0.0
DMN,1997-06-01,
DMN,1997-07-01,
DMN,1998-01-01,
DMN,1998-02-01,12.3
DMN,1998-03-01,35.2
DMN,1998-04-01,26.4
DMN,1998-05-01,
DMN,1998-06-01,
DMN,1998-07-01,
DMN,1998-10-01,
DMN,1998-11-01,
DMN,1998-12-01,
DMN,1999-01-01,
DMN,1999-02-01,16.4
DMN,1999-03-01,30.9
DMN,1999-04-01,31.6
DMN,1999-05-01,
DMN,1999-06-01,
DMN,1999-07-01,
DMN,1999-08-01,
DMN,1999-09-01,
DMN,1999-10-01,
DMN,1999-11-01,
DMN,1999-12-01,
DMN,1990-01-01,4.1
DMN,1990-02-01,7.7
DMN,1990-03-01,16.7
DMN,1990-04-01,10.7
DMN,1990-05-01,0.0
DMN,1990-06-01,
DMN,1990-07-01,
DMN,1991-01-01,3.2
DMN,1991-02-01,3.2
DMN,1991-03-01,6.2
DMN,1991-04-01,14.7
DMN,1991-05-01,2.2
DMN,1991-06-01,0.0
DMN,1991-07-01,
DMN,1992-01-01,2.3
DMN,1992-02-01,4.2
DMN,1992-03-01,10.5
DMN,1992-04-01,6.6
DMN,1992-05-01,0.0
DMN,1992-06-01,
DMN,1992-07-01,
DMN,1993-01-01,17.7
DMN,1993-02-01,25.8
DMN,1993-03-01,36.7
DMN,1993-04-01,26.1
DMN,1993-05-01,9.5
DMN,1993-06-01,0.0
DMN,1993-07-01,
DMN,1994-01-01,5.8
DMN,1994-02-01,6.2
DMN,1994-03-01,15.9
DMN,1994-04-01,2.9
DMN,1994-05-01,0.0
DMN,1994-06-01,
DMN,1994-07-01,
DMN,1995-01-01,16.6
DMN,1995-02-01,28.4
DMN,1995-03-01,26.9
DMN,1995-04-01,34.3
DMN,1995-05-01,29.0
DMN,1995-06-01,2.8
DMN,1995-07-01,
DMN,1996-01-01,1.6
DMN,1996-02-01,15.1
DMN,1996-03-01,18.0
DMN,1996-04-01,18.7
DMN,1996-05-01,6.9
DMN,1996-06-01,
DMN,1996-07-01,
DMN,1997-01-01,4.0
DMN,1997-02-01,15.1
DMN,1997-03-01,13.8
DMN,1997-04-01,6.1
DMN,1997-05-01,0.0
DMN,1997-06-01,
DMN,1997-07-01,
DMN,1998-01-01,
DMN,1998-02-01,12.3
DMN,1998-03-01,35.2
DMN,1998-04-01,26.4
DMN,1998-05-01,
DMN,1998-06-01,
DMN,1998-07-01,
DMN,1998-10-01,
DMN,1998-11-01,
DMN,1998-12-01,
DMN,1999-01-01,
DMN,1999-02-01,16.4
DMN,1999-03-01,30.9
DMN,1999-04-01,31.6
DMN,1999-05-01,
DMN,1999-06-01,
DMN,1999-07-01,
DMN,1999-08-01,
DMN,1999-09-01,
DMN,1999-10-01,
DMN,1999-11-01,
DMN,1999-12-01,
DNS,1990-01-01,4.7
DNS,1990-02-01,12.6
DNS,1990-03-01,21.4
DNS,1990-04-01,19.2
DNS,1990-05-01,1.5
DNS,1990-06-01,
DNS,1990-07-01,
DNS,1991-01-01,3.6
DNS,1991-02-01,2.8
DNS,1991-03-01,10.7
DNS,1991-04-01,24.9
DNS,1991-05-01,17.8
DNS,1991-06-01,1.1
DNS,1991-07-01,
DNS,1992-01-01,5.8
DNS,1992-02-01,9.0
DNS,1992-03-01,19.8
DNS,1992-04-01,19.4
DNS,1992-05-01,0.0
DNS,1992-06-01,
DNS,1992-07-01,
DNS,1993-01-01,27.5
DNS,1993-02-01,43.4
DNS,1993-03-01,63.1
DNS,1993-04-01,62.5
DNS,1993-05-01,52.0
DNS,1993-06-01,
DNS,1993-07-01,
DNS,1994-01-01,11.3
DNS,1994-02-01,12.9
DNS,1994-03-01,25.1
DNS,1994-04-01,18.9
DNS,1994-05-01,2.2
DNS,1994-06-01,
DNS,1994-07-01,
DNS,1995-01-01,23.4
DNS,1995-02-01,51.8
DNS,1995-03-01,49.8
DNS,1995-04-01,72.6
DNS,1995-05-01,72.5
DNS,1995-06-01,58.5
DNS,1995-07-01,
DNS,1996-01-01,5.0
DNS,1996-02-01,22.4
DNS,1996-03-01,30.8
DNS,1996-04-01,35.0
DNS,1996-05-01,29.6
DNS,1996-06-01,
DNS,1996-07-01,
DNS,1997-01-01,20.9
DNS,1997-02-01,41.2
DNS,1997-03-01,45.0
DNS,1997-04-01,30.6
DNS,1997-05-01,9.9
DNS,1997-06-01,
DNS,1997-07-01,
DNS,1998-01-01,
DNS,1998-02-01,27.9
DNS,1998-03-01,46.3
DNS,1998-04-01,52.0
DNS,1998-05-01,
DNS,1998-06-01,
DNS,1998-07-01,
DNS,1998-10-01,
DNS,1998-11-01,
DNS,1998-12-01,
DNS,1999-01-01,
DNS,1999-02-01,29.3
DNS,1999-03-01,50.2
DNS,1999-04-01,48.1
DNS,1999-05-01,
DNS,1999-06-01,
DNS,1999-07-01,
DNS,1999-08-01,
DNS,1999-09-01,
DNS,1999-10-01,
DNS,1999-11-01,
DNS,1999-12-01,
DNS,1990-01-01,4.7
DNS,1990-02-01,12.6
DNS,1990-03-01,21.4
DNS,1990-04-01,19.2
DNS,1990-05-01,1.5
DNS,1990-06-01,
DNS,1990-07-01,
DNS,1991-01-01,3.6
DNS,1991-02-01,2.8
DNS,1991-03-01,10.7
DNS,1991-04-01,24.9
DNS,1991-05-01,17.8
DNS,1991-06-01,1.1
DNS,1991-07-01,
DNS,1992-01-01,5.8
DNS,1992-02-01,9.0
DNS,1992-03-01,19.8
DNS,1992-04-01,19.4
DNS,1992-05-01,0.0
DNS,1992-06-01,
DNS,1992-07-01,
DNS,1993-01-01,27.5
DNS,1993-02-01,43.4
DNS,1993-03-01,63.1
DNS,1993-04-01,62.5
DNS,1993-05-01,52.0
DNS,1993-06-01,
DNS,1993-07-01,
DNS,1994-01-01,11.3
DNS,1994-02-01,12.9
DNS,1994-03-01,25.1
DNS,1994-04-01,18.9
DNS,1994-05-01,2.2
DNS,1994-06-01,
DNS,1994-07-01,
DNS,1995-01-01,23.4
DNS,1995-02-01,51.8
DNS,1995-03-01,49.8
DNS,1995-04-01,72.6
DNS,1995-05-01,72.5
DNS,1995-06-01,58.5
DNS,1995-07-01,
DNS,1996-01-01,5.0
DNS,1996-02-01,22.4
DNS,1996-03-01,30.8
DNS,1996-04-01,35.0
DNS,1996-05-01,29.6
DNS,1996-06-01,
DNS,1996-07-01,
DNS,1997-01-01,20.9
DNS,1997-02-01,41.2
DNS,1997-03-01,45.0
DNS,1997-04-01,30.6
DNS,1997-05-01,9.9
DNS,1997-06-01,
DNS,1997-07-01,
DNS,1998-01-01,
DNS,1998-02-01,27.9
DNS,1998-03-01,46.3
DNS,1998-04-01,52.0
DNS,1998-05-01,
DNS,1998-06-01,
DNS,1998-07-01,
DNS,1998-10-01,
DNS,1998-11-01,
DNS,1998-12-01,
DNS,1999-01-01,
DNS,1999-02-01,29.3
DNS,1999-03-01,50.2
DNS,1999-04-01,48.1
DNS,1999-05-01,
DNS,1999-06-01,
DNS,1999-07-01,
DNS,1999-08-01,
DNS,1999-09-01,
DNS,1999-10-01,
DNS,1999-11-01,
DNS,1999-12-01,
DSM,1990-01-01,2.1
DSM,1990-02-01,9.0
DSM,1990-03-01,15.6
DSM,1990-04-01,12.1
DSM,1990-05-01,0.0
DSM,1990-06-01,0.0
DSM,1990-07-01,
DSM,1991-01-01,1.9
DSM,1991-02-01,3.9
DSM,1991-03-01,11.4
DSM,1991-04-01,21.1
DSM,1991-05-01,12.0
DSM,1991-06-01,0.0
DSM,1991-07-01,
DSM,1992-01-01,4.2
DSM,1992-02-01,6.3
DSM,1992-03-01,18.3
DSM,1992-04-01,18.1
DSM,1992-05-01,0.0
DSM,1992-06-01,0.0
DSM,1992-07-01,
DSM,1993-01-01,17.4
DSM,1993-02-01,36.5
DSM,1993-03-01,55.0
DSM,1993-04-01,59.0
DSM,1993-05-01,46.3
DSM,1993-07-01,
DSM,1994-01-01,6.4
DSM,1994-02-01,8.5
DSM,1994-03-01,21.5
DSM,1994-04-01,17.5
DSM,1994-05-01,7.2
DSM,1994-06-01,0.0
DSM,1994-07-01,
DSM,1995-01-01,9.5
DSM,1995-02-01,35.4
DSM,1995-03-01,36.1
DSM,1995-04-01,71.7
DSM,1995-05-01,58.7
DSM,1995-06-01,32.0
DSM,1995-07-01,
DSM,1996-01-01,6.3
DSM,1996-02-01,15.4
DSM,1996-03-01,26.4
DSM,1996-04-01,30.6
DSM,1996-05-01,24.6
DSM,1996-06-01,0.0
DSM,1996-07-01,
DSM,1997-01-01,27.4
DSM,1997-02-01,40.6
DSM,1997-03-01,42.1
DSM,1997-04-01,36.0
DSM,1997-05-01,18.4
DSM,1997-06-01,
DSM,1997-07-01,
DSM,1998-01-01,
DSM,1998-02-01,19.6
DSM,1998-03-01,44.9
DSM,1998-04-01,48.4
DSM,1998-05-01,49.5
DSM,1998-06-01,34.0
DSM,1998-07-01,
DSM,1998-10-01,
DSM,1998-11-01,
DSM,1998-12-01,
DSM,1999-01-01,
DSM,1999-02-01,13.9
DSM,1999-03-01,20.6
DSM,1999-04-01,20.9
DSM,1999-05-01,16.9
DSM,1999-06-01,
DSM,1999-07-01,
DSM,1999-08-01,
DSM,1999-09-01,
DSM,1999-10-01,
DSM,1999-11-01,
DSM,1999-12-01,
DSM,1990-01-01,2.1
DSM,1990-02-01,9.0
DSM,1990-03-01,15.6
DSM,1990-04-01,12.1
DSM,1990-05-01,0.0
DSM,1990-06-01,0.0
DSM,1990-07-01,
DSM,1991-01-01,1.9
DSM,1991-02-01,3.9
DSM,1991-03-01,11.4
DSM,1991-04-01,21.1
DSM,1991-05-01,12.0
DSM,1991-06-01,0.0
DSM,1991-07-01,
DSM,1992-01-01,4.2
DSM,1992-02-01,6.3
DSM,1992-03-01,18.3
DSM,1992-04-01,18.1
DSM,1992-05-01,0.0
DSM,1992-06-01,0.0
DSM,1992-07-01,
DSM,1993-01-01,17.4
DSM,1993-02-01,36.5
DSM,1993-03-01,55.0
DSM,1993-04-01,59.0
DSM,1993-05-01,46.3
DSM,1993-07-01,
DSM,1994-01-01,6.4
DSM,1994-02-01,8.5
DSM,1994-03-01,21.5
DSM,1994-04-01,17.5
DSM,1994-05-01,7.2
DSM,1994-06-01,0.0
DSM,1994-07-01,
DSM,1995-01-01,9.5
DSM,1995-02-01,35.4
DSM,1995-03-01,36.1
DSM,1995-04-01,71.7
DSM,1995-05-01,58.7
DSM,1995-06-01,32.0
DSM,1995-07-01,
DSM,1996-01-01,6.3
DSM,1996-02-01,15.4
DSM,1996-03-01,26.4
DSM,1996-04-01,30.6
DSM,1996-05-01,24.6
DSM,1996-06-01,0.0
DSM,1996-07-01,
DSM,1997-01-01,27.4
DSM,1997-02-01,40.6
DSM,1997-03-01,42.1
DSM,1997-04-01,36.0
DSM,1997-05-01,18.4
DSM,1997-06-01,
DSM,1997-07-01,
DSM,1998-01-01,
DSM,1998-02-01,19.6
DSM,1998-03-01,44.9
DSM,1998-04-01,48.4
DSM,1998-05-01,49.5
DSM,1998-06-01,34.0
DSM,1998-07-01,
DSM,1998-10-01,
DSM,1998-11-01,
DSM,1998-12-01,
DSM,1999-01-01,
DSM,1999-02-01,13.9
DSM,1999-03-01,20.6
DSM,1999-04-01,20.9
DSM,1999-05-01,16.9
DSM,1999-06-01,
DSM,1999-07-01,
DSM,1999-08-01,
DSM,1999-09-01,
DSM,1999-10-01,
DSM,1999-11-01,
DSM,1999-12-01,
DTL,1990-01-01,
DTL,1990-02-01,9.4
DTL,1990-03-01,13.4
DTL,1990-04-01,15.2
DTL,1990-05-01,
DTL,1990-06-01,
DTL,1990-07-01,
DTL,1991-01-01,
DTL,1991-02-01,4.0
DTL,1991-03-01,4.2
DTL,1991-04-01,26.6
DTL,1991-05-01,24.3
DTL,1991-06-01,
DTL,1991-07-01,
DTL,1992-01-01,
DTL,1992-02-01,8.7
DTL,1992-03-01,17.0
DTL,1992-04-01,19.8
DTL,1992-05-01,
DTL,1992-06-01,
DTL,1992-07-01,
DTL,1993-01-01,
DTL,1993-02-01,31.3
DTL,1993-03-01,42.1
DTL,1993-04-01,43.9
DTL,1993-05-01,46.8
DTL,1993-06-01,
DTL,1993-07-01,
DTL,1994-01-01,
DTL,1994-02-01,7.0
DTL,1994-03-01,16.2
DTL,1994-04-01,17.4
DTL,1994-05-01,
DTL,1994-06-01,
DTL,1994-07-01,
DTL,1995-01-01,
DTL,1995-02-01,30.3
DTL,1995-03-01,28.3
DTL,1995-04-01,50.4
DTL,1995-05-01,47.9
DTL,1995-06-01,
DTL,1995-07-01,
DTL,1996-01-01,
DTL,1996-02-01,12.7
DTL,1996-03-01,25.9
DTL,1996-04-01,31.5
DTL,1996-05-01,
DTL,1996-06-01,
DTL,1996-07-01,
DTL,1997-01-01,
DTL,1997-02-01,38.3
DTL,1997-03-01,
DTL,1997-04-01,28.4
DTL,1997-05-01,16.5
DTL,1997-06-01,
DTL,1997-07-01,
DTL,1998-01-01,
DTL,1998-02-01,28.8
DTL,1998-03-01,41.1
DTL,1998-04-01,49.9
DTL,1998-05-01,47.6
DTL,1998-06-01,
DTL,1998-07-01,
DTL,1998-10-01,
DTL,1998-11-01,
DTL,1998-12-01,
DTL,1999-01-01,
DTL,1999-02-01,11.8
DTL,1999-03-01,20.9
DTL,1999-04-01,21.3
DTL,1999-05-01,
DTL,1999-06-01,
DTL,1999-07-01,
DTL,1999-08-01,
DTL,1999-09-01,
DTL,1999-10-01,
DTL,1999-11-01,
DTL,1999-12-01,
DTL,1990-01-01,
DTL,1990-02-01,9.4
DTL,1990-03-01,13.4
DTL,1990-04-01,15.2
DTL,1990-05-01,
DTL,1990-06-01,
DTL,1990-07-01,
DTL,1991-01-01,
DTL,1991-02-01,4.0
DTL,1991-03-01,4.2
DTL,1991-04-01,26.6
DTL,1991-05-01,24.3
DTL,1991-06-01,
DTL,1991-07-01,
DTL,1992-01-01,
DTL,1992-02-01,8.7
DTL,1992-03-01,17.0
DTL,1992-04-01,19.8
DTL,1992-05-01,
DTL,1992-06-01,
DTL,1992-07-01,
DTL,1993-01-01,
DTL,1993-02-01,31.3
DTL,1993-03-01,42.1
DTL,1993-04-01,43.9
DTL,1993-05-01,46.8
DTL,1993-06-01,
DTL,1993-07-01,
DTL,1994-01-01,
DTL,1994-02-01,7.0
DTL,1994-03-01,16.2
DTL,1994-04-01,17.4
DTL,1994-05-01,
DTL,1994-06-01,
DTL,1994-07-01,
DTL,1995-01-01,
DTL,1995-02-01,30.3
DTL,1995-03-01,28.3
DTL,1995-04-01,50.4
DTL,1995-05-01,47.9
DTL,1995-06-01,
DTL,1995-07-01,
DTL,1996-01-01,
DTL,1996-02-01,12.7
DTL,1996-03-01,25.9
DTL,1996-04-01,31.5
DTL,1996-05-01,
DTL,1996-06-01,
DTL,1996-07-01,
DTL,1997-01-01,
DTL,1997-02-01,38.3
DTL,1997-03-01,
DTL,1997-04-01,28.4
DTL,1997-05-01,16.5
DTL,1997-06-01,
DTL,1997-07-01,
DTL,1998-01-01,
DTL,1998-02-01,28.8
DTL,1998-03-01,41.1
DTL,1998-04-01,49.9
DTL,1998-05-01,47.6
DTL,1998-06-01,
DTL,1998-07-01,
DTL,1998-10-01,
DTL,1998-11-01,
DTL,1998-12-01,
DTL,1999-01-01,
DTL,1999-02-01,11.8
DTL,1999-03-01,20.9
DTL,1999-04-01,21.3
DTL,1999-05-01,
DTL,1999-06-01,
DTL,1999-07-01,
DTL,1999-08-01,
DTL,1999-09-01,
DTL,1999-10-01,
DTL,1999-11-01,
DTL,1999-12-01,
DYM,1990-01-01,
DYM,1990-02-01,4.0
DYM,1990-03-01,9.8
DYM,1990-04-01,3.4
DYM,1990-05-01,0.0
DYM,1990-06-01,
DYM,1990-07-01,
DYM,1991-01-01,
DYM,1991-02-01,3.2
DYM,1991-03-01,4.4
DYM,1991-04-01,15.6
DYM,1991-05-01,4.2
DYM,1991-06-01,
DYM,1991-07-01,
DYM,1992-01-01,
DYM,1992-02-01,8.7
DYM,1992-03-01,18.6
DYM,1992-04-01,20.0
DYM,1992-05-01,0.0
DYM,1992-06-01,
DYM,1992-07-01,
DYM,1993-01-01,
DYM,1993-02-01,23.8
DYM,1993-03-01,28.6
DYM,1993-04-01,22.2
DYM,1993-05-01,13.8
DYM,1993-06-01,
DYM,1993-07-01,
DYM,1994-01-01,
DYM,1994-02-01,9.7
DYM,1994-03-01,17.0
DYM,1994-04-01,15.4
DYM,1994-05-01,0.8
DYM,1994-06-01,
DYM,1994-07-01,
DYM,1995-01-01,
DYM,1995-02-01,30.4
DYM,1995-03-01,21.8
DYM,1995-04-01,26.2
DYM,1995-05-01,18.1
DYM,1995-06-01,
DYM,1995-07-01,
DYM,1996-01-01,
DYM,1996-02-01,12.2
DYM,1996-03-01,13.3
DYM,1996-04-01,10.6
DYM,1996-05-01,0.8
DYM,1996-06-01,
DYM,1996-07-01,
DYM,1997-01-01,
DYM,1997-02-01,5.0
DYM,1997-03-01,4.6
DYM,1997-04-01,0.0
DYM,1997-05-01,
DYM,1997-06-01,
DYM,1997-07-01,
DYM,1998-01-01,
DYM,1998-02-01,14.4
DYM,1998-03-01,38.4
DYM,1998-04-01,35.8
DYM,1998-05-01,26.8
DYM,1998-06-01,
DYM,1998-07-01,
DYM,1998-10-01,
DYM,1998-11-01,
DYM,1998-12-01,
DYM,1999-01-01,
DYM,1999-02-01,10.6
DYM,1999-03-01,24.6
DYM,1999-04-01,31.0
DYM,1999-05-01,24.2
DYM,1999-06-01,
DYM,1999-07-01,
DYM,1999-08-01,
DYM,1999-09-01,
DYM,1999-10-01,
DYM,1999-11-01,
DYM,1999-12-01,
DYM,1990-01-01,
DYM,1990-02-01,4.0
DYM,1990-03-01,9.8
DYM,1990-04-01,3.4
DYM,1990-05-01,0.0
DYM,1990-06-01,
DYM,1990-07-01,
DYM,1991-01-01,
DYM,1991-02-01,3.2
DYM,1991-03-01,4.4
DYM,1991-04-01,15.6
DYM,1991-05-01,4.2
DYM,1991-06-01,
DYM,1991-07-01,
DYM,1992-01-01,
DYM,1992-02-01,8.7
DYM,1992-03-01,18.6
DYM,1992-04-01,20.0
DYM,1992-05-01,0.0
DYM,1992-06-01,
DYM,1992-07-01,
DYM,1993-01-01,
DYM,1993-02-01,23.8
DYM,1993-03-01,28.6
DYM,1993-04-01,22.2
DYM,1993-05-01,13.8
DYM,1993-06-01,
DYM,1993-07-01,
DYM,1994-01-01,
DYM,1994-02-01,9.7
DYM,1994-03-01,17.0
DYM,1994-04-01,15.4
DYM,1994-05-01,0.8
DYM,1994-06-01,
DYM,1994-07-01,
DYM,1995-01-01,
DYM,1995-02-01,30.4
DYM,1995-03-01,21.8
DYM,1995-04-01,26.2
DYM,1995-05-01,18.1
DYM,1995-06-01,
DYM,1995-07-01,
DYM,1996-01-01,
DYM,1996-02-01,12.2
DYM,1996-03-01,13.3
DYM,1996-04-01,10.6
DYM,1996-05-01,0.8
DYM,1996-06-01,
DYM,1996-07-01,
DYM,1997-01-01,
DYM,1997-02-01,5.0
DYM,1997-03-01,4.6
DYM,1997-04-01,0.0
DYM,1997-05-01,
DYM,1997-06-01,
DYM,1997-07-01,
DYM,1998-01-01,
DYM,1998-02-01,14.4
DYM,1998-03-01,38.4
DYM,1998-04-01,35.8
DYM,1998-05-01,26.8
DYM,1998-06-01,
DYM,1998-07-01,
DYM,1998-10-01,
DYM,1998-11-01,
DYM,1998-12-01,
DYM,1999-01-01,
DYM,1999-02-01,10.6
DYM,1999-03-01,24.6
DYM,1999-04-01,31.0
DYM,1999-05-01,24.2
DYM,1999-06-01,
DYM,1999-07-01,
DYM,1999-08-01,
DYM,1999-09-01,
DYM,1999-10-01,
DYM,1999-11-01,
DYM,1999-12-01,
ECS,1990-01-01,5.5
ECS,1990-02-01,11.3
ECS,1990-03-01,15.3
ECS,1990-04-01,16.0
ECS,1990-05-01,0.4
ECS,1990-06-01,
ECS,1990-07-01,
ECS,1991-01-01,4.0
ECS,1991-02-01,4.5
ECS,1991-03-01,5.2
ECS,1991-04-01,21.7
ECS,1991-05-01,16.7
ECS,1991-06-01,
ECS,1991-07-01,
ECS,1992-01-01,
ECS,1992-02-01,5.4
ECS,1992-03-01,11.7
ECS,1992-04-01,11.2
ECS,1992-05-01,0.0
ECS,1992-06-01,
ECS,1992-07-01,
ECS,1993-01-01,19.3
ECS,1993-02-01,34.0
ECS,1993-03-01,44.0
ECS,1993-04-01,44.2
ECS,1993-05-01,37.1
ECS,1993-06-01,
ECS,1993-07-01,
ECS,1994-01-01,5.7
ECS,1994-02-01,8.8
ECS,1994-03-01,15.7
ECS,1994-04-01,13.9
ECS,1994-05-01,3.3
ECS,1994-06-01,
ECS,1994-07-01,
ECS,1995-01-01,17.0
ECS,1995-02-01,34.8
ECS,1995-03-01,31.7
ECS,1995-04-01,47.4
ECS,1995-05-01,50.8
ECS,1995-06-01,
ECS,1995-07-01,
ECS,1996-01-01,4.3
ECS,1996-02-01,17.4
ECS,1996-03-01,27.5
ECS,1996-04-01,36.1
ECS,1996-05-01,25.7
ECS,1996-06-01,
ECS,1996-07-01,
ECS,1997-01-01,20.4
ECS,1997-02-01,33.9
ECS,1997-03-01,34.4
ECS,1997-04-01,29.3
ECS,1997-05-01,13.5
ECS,1997-06-01,
ECS,1997-07-01,
ECS,1998-01-01,8.2
ECS,1998-02-01,22.6
ECS,1998-03-01,39.8
ECS,1998-04-01,40.2
ECS,1998-05-01,36.8
ECS,1998-06-01,
ECS,1998-07-01,
ECS,1998-10-01,
ECS,1998-11-01,
ECS,1998-12-01,
ECS,1999-01-01,9.7
ECS,1999-02-01,20.4
ECS,1999-03-01,39.7
ECS,1999-04-01,40.7
ECS,1999-05-01,40.4
ECS,1999-06-01,
ECS,1999-07-01,
ECS,1999-08-01,
ECS,1999-09-01,
ECS,1999-10-01,
ECS,1999-11-01,
ECS,1999-12-01,
ECS,1990-01-01,5.5
ECS,1990-02-01,11.3
ECS,1990-03-01,15.3
ECS,1990-04-01,16.0
ECS,1990-05-01,0.4
